player_id,award_id,year,league_id,tie,notes
stirnsn01,Baseball Magazine All-Star,1944,AL,NULL,2B
keltnke01,Baseball Magazine All-Star,1944,AL,NULL,3B
hayesfr01,Baseball Magazine All-Star,1944,AL,NULL,C
spencst01,Baseball Magazine All-Star,1944,AL,NULL,CF
wakefdi01,Baseball Magazine All-Star,1944,AL,NULL,LF
newhoha01,Baseball Magazine All-Star,1944,AL,NULL,P1
troutdi01,Baseball Magazine All-Star,1944,AL,NULL,P2
hughste01,Baseball Magazine All-Star,1944,AL,NULL,P3
foxpe01,Baseball Magazine All-Star,1944,AL,NULL,RF
stephve01,Baseball Magazine All-Star,1944,AL,NULL,SS
yorkru01,Baseball Magazine All-Star,1944,ML,NULL,1B
stirnsn01,Baseball Magazine All-Star,1944,ML,NULL,2B
elliobo01,Baseball Magazine All-Star,1944,ML,NULL,3B
coopewa01,Baseball Magazine All-Star,1944,ML,NULL,C
musiast01,Baseball Magazine All-Star,1944,ML,NULL,CF
wakefdi01,Baseball Magazine All-Star,1944,ML,NULL,LF
newhoha01,Baseball Magazine All-Star,1944,ML,NULL,P1
waltebu01,Baseball Magazine All-Star,1944,ML,NULL,P2
coopemo01,Baseball Magazine All-Star,1944,ML,NULL,P3
nichobi01,Baseball Magazine All-Star,1944,ML,NULL,RF
marioma01,Baseball Magazine All-Star,1944,ML,NULL,SS
sandera01,Baseball Magazine All-Star,1944,NL,NULL,1B
verbaem01,Baseball Magazine All-Star,1944,NL,NULL,2B
elliobo01,Baseball Magazine All-Star,1944,NL,NULL,3B
coopewa01,Baseball Magazine All-Star,1944,NL,NULL,C
musiast01,Baseball Magazine All-Star,1944,NL,NULL,CF
medwijo01,Baseball Magazine All-Star,1944,NL,NULL,LF
waltebu01,Baseball Magazine All-Star,1944,NL,NULL,P1
coopemo01,Baseball Magazine All-Star,1944,NL,NULL,P2
voisebi01,Baseball Magazine All-Star,1944,NL,NULL,P3
nichobi01,Baseball Magazine All-Star,1944,NL,NULL,RF
marioma01,Baseball Magazine All-Star,1944,NL,NULL,SS
newhoha01,Most Valuable Player,1944,AL,NULL,NULL
marioma01,Most Valuable Player,1944,NL,NULL,NULL
sandera01,TSN All-Star,1944,ML,NULL,1B
doerrbo01,TSN All-Star,1944,ML,NULL,2B
elliobo01,TSN All-Star,1944,ML,NULL,3B
coopewa01,TSN All-Star,1944,ML,NULL,C
musiast01,TSN All-Star,1944,ML,NULL,OF
wakefdi01,TSN All-Star,1944,ML,NULL,OF
walkedi02,TSN All-Star,1944,ML,NULL,OF
coopemo01,TSN All-Star,1944,ML,NULL,P
newhoha01,TSN All-Star,1944,ML,NULL,P
troutdi01,TSN All-Star,1944,ML,NULL,P
marioma01,TSN All-Star,1944,ML,NULL,SS
doerrbo01,TSN Guide MVP,1944,AL,NULL,NULL
marioma01,TSN Guide MVP,1944,NL,NULL,NULL
marioma01,TSN Major League Player of the Year,1944,ML,NULL,NULL
newhoha01,TSN Pitcher of the Year,1944,AL,NULL,NULL
voisebi01,TSN Pitcher of the Year,1944,NL,NULL,NULL
doerrbo01,TSN Player of the Year,1944,AL,NULL,NULL
marioma01,TSN Player of the Year,1944,NL,NULL,NULL
ettenni01,Baseball Magazine All-Star,1945,AL,NULL,1B
stirnsn01,Baseball Magazine All-Star,1945,AL,NULL,2B
cuccito01,Baseball Magazine All-Star,1945,AL,NULL,3B
richapa01,Baseball Magazine All-Star,1945,AL,NULL,C
heathje01,Baseball Magazine All-Star,1945,AL,NULL,CF
greenha01,Baseball Magazine All-Star,1945,AL,NULL,LF
newhoha01,Baseball Magazine All-Star,1945,AL,NULL,P1
ferrida01,Baseball Magazine All-Star,1945,AL,NULL,P2
gromest01,Baseball Magazine All-Star,1945,AL,NULL,P3
wolffro01,Baseball Magazine All-Star,1945,AL,NULL,P4
cullero01,Baseball Magazine All-Star,1945,AL,NULL,RF
stephve01,Baseball Magazine All-Star,1945,AL,NULL,SS
cavarph01,Baseball Magazine All-Star,1945,ML,NULL,1B
stirnsn01,Baseball Magazine All-Star,1945,ML,NULL,2B
kurowwh01,Baseball Magazine All-Star,1945,ML,NULL,3B
richapa01,Baseball Magazine All-Star,1945,ML,NULL,C
pafkoan01,Baseball Magazine All-Star,1945,ML,NULL,CF
greenha01,Baseball Magazine All-Star,1945,ML,NULL,LF
newhoha01,Baseball Magazine All-Star,1945,ML,NULL,P1
brechha01,Baseball Magazine All-Star,1945,ML,NULL,P2
ferrida01,Baseball Magazine All-Star,1945,ML,NULL,P3
borowha01,Baseball Magazine All-Star,1945,ML,NULL,P4
walkedi02,Baseball Magazine All-Star,1945,ML,NULL,RF
stephve01,Baseball Magazine All-Star,1945,ML,NULL,SS
cavarph01,Baseball Magazine All-Star,1945,NL,NULL,1B
verbaem01,Baseball Magazine All-Star,1945,NL,NULL,2B
kurowwh01,Baseball Magazine All-Star,1945,NL,NULL,3B
lopezal01,Baseball Magazine All-Star,1945,NL,NULL,C
pafkoan01,Baseball Magazine All-Star,1945,NL,NULL,CF
holmeto01,Baseball Magazine All-Star,1945,NL,NULL,LF
brechha01,Baseball Magazine All-Star,1945,NL,NULL,P1
borowha01,Baseball Magazine All-Star,1945,NL,NULL,P2
barrere01,Baseball Magazine All-Star,1945,NL,NULL,P3
wyseha01,Baseball Magazine All-Star,1945,NL,NULL,P4
walkedi02,Baseball Magazine All-Star,1945,NL,NULL,RF
marioma01,Baseball Magazine All-Star,1945,NL,NULL,SS
newhoha01,Most Valuable Player,1945,AL,NULL,NULL
cavarph01,Most Valuable Player,1945,NL,NULL,NULL
newhoha01,Pitching Triple Crown,1945,AL,NULL,NULL
cavarph01,TSN All-Star,1945,ML,NULL,1B
stirnsn01,TSN All-Star,1945,ML,NULL,2B
kurowwh01,TSN All-Star,1945,ML,NULL,3B
richapa01,TSN All-Star,1945,ML,NULL,C
holmeto01,TSN All-Star,1945,ML,NULL,OF
pafkoan01,TSN All-Star,1945,ML,NULL,OF
rosengo01,TSN All-Star,1945,ML,NULL,OF
borowha01,TSN All-Star,1945,ML,NULL,P
ferrida01,TSN All-Star,1945,ML,NULL,P
newhoha01,TSN All-Star,1945,ML,NULL,P
marioma01,TSN All-Star,1945,ML,NULL,SS
mayoed01,TSN Guide MVP,1945,AL,NULL,NULL
holmeto01,TSN Guide MVP,1945,NL,NULL,NULL
newhoha01,TSN Major League Player of the Year,1945,ML,NULL,NULL
newhoha01,TSN Pitcher of the Year,1945,AL,NULL,NULL
borowha01,TSN Pitcher of the Year,1945,NL,NULL,NULL
mayoed01,TSN Player of the Year,1945,AL,NULL,NULL
holmeto01,TSN Player of the Year,1945,NL,NULL,NULL
vernomi01,Baseball Magazine All-Star,1946,AL,NULL,1B
doerrbo01,Baseball Magazine All-Star,1946,AL,NULL,2B
kellge01,Baseball Magazine All-Star,1946,AL,NULL,3B
robinaa01,Baseball Magazine All-Star,1946,AL,NULL,C
dimagjo01,Baseball Magazine All-Star,1946,AL,NULL,CF
willite01,Baseball Magazine All-Star,1946,AL,NULL,LF
fellebo01,Baseball Magazine All-Star,1946,AL,NULL,P1
newhoha01,Baseball Magazine All-Star,1946,AL,NULL,P2
ferrida01,Baseball Magazine All-Star,1946,AL,NULL,P3
cullero01,Baseball Magazine All-Star,1946,AL,NULL,RF
boudrlo01,Baseball Magazine All-Star,1946,AL,NULL,SS
musiast01,Baseball Magazine All-Star,1946,ML,NULL,1B
doerrbo01,Baseball Magazine All-Star,1946,ML,NULL,2B
kurowwh01,Baseball Magazine All-Star,1946,ML,NULL,3B
robinaa01,Baseball Magazine All-Star,1946,ML,NULL,C
dimagjo01,Baseball Magazine All-Star,1946,ML,NULL,CF
willite01,Baseball Magazine All-Star,1946,ML,NULL,LF
fellebo01,Baseball Magazine All-Star,1946,ML,NULL,P1
newhoha01,Baseball Magazine All-Star,1946,ML,NULL,P2
polleho01,Baseball Magazine All-Star,1946,ML,NULL,P3
slaugen01,Baseball Magazine All-Star,1946,ML,NULL,RF
boudrlo01,Baseball Magazine All-Star,1946,ML,NULL,SS
musiast01,Baseball Magazine All-Star,1946,NL,NULL,1B
stanked01,Baseball Magazine All-Star,1946,NL,NULL,2B
kurowwh01,Baseball Magazine All-Star,1946,NL,NULL,3B
mcculcl01,Baseball Magazine All-Star,1946,NL,NULL,C
cavarph01,Baseball Magazine All-Star,1946,NL,NULL,CF
ennisde01,Baseball Magazine All-Star,1946,NL,NULL,LF
polleho01,Baseball Magazine All-Star,1946,NL,NULL,P1
sainjo01,Baseball Magazine All-Star,1946,NL,NULL,P2
brechha01,Baseball Magazine All-Star,1946,NL,NULL,P3
slaugen01,Baseball Magazine All-Star,1946,NL,NULL,RF
reesepe01,Baseball Magazine All-Star,1946,NL,NULL,SS
willite01,Most Valuable Player,1946,AL,NULL,NULL
musiast01,Most Valuable Player,1946,NL,NULL,NULL
musiast01,TSN All-Star,1946,ML,NULL,1B
doerrbo01,TSN All-Star,1946,ML,NULL,2B
kellge01,TSN All-Star,1946,ML,NULL,3B
robinaa01,TSN All-Star,1946,ML,NULL,C
dimagdo01,TSN All-Star,1946,ML,NULL,OF
slaugen01,TSN All-Star,1946,ML,NULL,OF
willite01,TSN All-Star,1946,ML,NULL,OF
fellebo01,TSN All-Star,1946,ML,NULL,P
ferrida01,TSN All-Star,1946,ML,NULL,P
newhoha01,TSN All-Star,1946,ML,NULL,P
peskyjo01,TSN All-Star,1946,ML,NULL,SS
musiast01,TSN Major League Player of the Year,1946,ML,NULL,NULL
mcquige02,Baseball Magazine All-Star,1947,AL,NULL,1B
gordojo01,Baseball Magazine All-Star,1947,AL,NULL,2B
kellge01,Baseball Magazine All-Star,1947,AL,NULL,3B
berrayo01,Baseball Magazine All-Star,1947,AL,NULL,C
dimagjo01,Baseball Magazine All-Star,1947,AL,NULL,CF
willite01,Baseball Magazine All-Star,1947,AL,NULL,LF
fellebo01,Baseball Magazine All-Star,1947,AL,NULL,P1
newhoha01,Baseball Magazine All-Star,1947,AL,NULL,P2
reynoal01,Baseball Magazine All-Star,1947,AL,NULL,P3
henrito01,Baseball Magazine All-Star,1947,AL,NULL,RF
boudrlo01,Baseball Magazine All-Star,1947,AL,NULL,SS
mizejo01,Baseball Magazine All-Star,1947,ML,NULL,1B
gordojo01,Baseball Magazine All-Star,1947,ML,NULL,2B
elliobo01,Baseball Magazine All-Star,1947,ML,NULL,3B
edwarbr01,Baseball Magazine All-Star,1947,ML,NULL,C
dimagjo01,Baseball Magazine All-Star,1947,ML,NULL,CF
willite01,Baseball Magazine All-Star,1947,ML,NULL,LF
fellebo01,Baseball Magazine All-Star,1947,ML,NULL,P1
blackew01,Baseball Magazine All-Star,1947,ML,NULL,P2
newhoha01,Baseball Magazine All-Star,1947,ML,NULL,P3
slaugen01,Baseball Magazine All-Star,1947,ML,NULL,RF
boudrlo01,Baseball Magazine All-Star,1947,ML,NULL,SS
mizejo01,Baseball Magazine All-Star,1947,NL,NULL,1B
stanked01,Baseball Magazine All-Star,1947,NL,NULL,2B
elliobo01,Baseball Magazine All-Star,1947,NL,NULL,3B
edwarbr01,Baseball Magazine All-Star,1947,NL,NULL,C
slaugen01,Baseball Magazine All-Star,1947,NL,NULL,CF
kinerra01,Baseball Magazine All-Star,1947,NL,NULL,LF
blackew01,Baseball Magazine All-Star,1947,NL,NULL,P1
brancra01,Baseball Magazine All-Star,1947,NL,NULL,P2
spahnwa01,Baseball Magazine All-Star,1947,NL,NULL,P3
marshwi01,Baseball Magazine All-Star,1947,NL,NULL,RF
reesepe01,Baseball Magazine All-Star,1947,NL,NULL,SS
dimagjo01,Most Valuable Player,1947,AL,NULL,NULL
elliobo01,Most Valuable Player,1947,NL,NULL,NULL
robinja02,Rookie of the Year,1947,ML,NULL,NULL
willite01,Triple Crown,1947,AL,NULL,NULL
mizejo01,TSN All-Star,1947,ML,NULL,1B
gordojo01,TSN All-Star,1947,ML,NULL,2B
kellge01,TSN All-Star,1947,ML,NULL,3B
coopewa01,TSN All-Star,1947,ML,NULL,C
dimagjo01,TSN All-Star,1947,ML,NULL,OF
kinerra01,TSN All-Star,1947,ML,NULL,OF
willite01,TSN All-Star,1947,ML,NULL,OF
blackew01,TSN All-Star,1947,ML,NULL,P
brancra01,TSN All-Star,1947,ML,NULL,P
fellebo01,TSN All-Star,1947,ML,NULL,P
boudrlo01,TSN All-Star,1947,ML,NULL,SS
willite01,TSN Major League Player of the Year,1947,ML,NULL,NULL
fainfe01,Baseball Magazine All-Star,1948,AL,NULL,1B
gordojo01,Baseball Magazine All-Star,1948,AL,NULL,2B
kellge01,Baseball Magazine All-Star,1948,AL,NULL,3B
tebbebi01,Baseball Magazine All-Star,1948,AL,NULL,C
dimagjo01,Baseball Magazine All-Star,1948,AL,NULL,CF
willite01,Baseball Magazine All-Star,1948,AL,NULL,LF
lemonbo01,Baseball Magazine All-Star,1948,AL,NULL,P1
newhoha01,Baseball Magazine All-Star,1948,AL,NULL,P2
raschvi01,Baseball Magazine All-Star,1948,AL,NULL,P3
henrito01,Baseball Magazine All-Star,1948,AL,NULL,RF
boudrlo01,Baseball Magazine All-Star,1948,AL,NULL,SS
mizejo01,Baseball Magazine All-Star,1948,ML,NULL,1B
gordojo01,Baseball Magazine All-Star,1948,ML,NULL,2B
pafkoan01,Baseball Magazine All-Star,1948,ML,NULL,3B
tebbebi01,Baseball Magazine All-Star,1948,ML,NULL,C
dimagjo01,Baseball Magazine All-Star,1948,ML,NULL,CF
willite01,Baseball Magazine All-Star,1948,ML,NULL,LF
lemonbo01,Baseball Magazine All-Star,1948,ML,NULL,P1
sainjo01,Baseball Magazine All-Star,1948,ML,NULL,P2
newhoha01,Baseball Magazine All-Star,1948,ML,NULL,P3
musiast01,Baseball Magazine All-Star,1948,ML,NULL,RF
boudrlo01,Baseball Magazine All-Star,1948,ML,NULL,SS
mizejo01,Baseball Magazine All-Star,1948,NL,NULL,1B
robinja02,Baseball Magazine All-Star,1948,NL,NULL,2B
pafkoan01,Baseball Magazine All-Star,1948,NL,NULL,3B
masiph01,Baseball Magazine All-Star,1948,NL,NULL,C
slaugen01,Baseball Magazine All-Star,1948,NL,NULL,CF
kinerra01,Baseball Magazine All-Star,1948,NL,NULL,LF
sainjo01,Baseball Magazine All-Star,1948,NL,NULL,P1
schmijo01,Baseball Magazine All-Star,1948,NL,NULL,P2
brechha01,Baseball Magazine All-Star,1948,NL,NULL,P3
musiast01,Baseball Magazine All-Star,1948,NL,NULL,RF
darkal01,Baseball Magazine All-Star,1948,NL,NULL,SS
boudrlo01,Most Valuable Player,1948,AL,NULL,NULL
musiast01,Most Valuable Player,1948,NL,NULL,NULL
darkal01,Rookie of the Year,1948,ML,NULL,NULL
mizejo01,TSN All-Star,1948,ML,NULL,1B
gordojo01,TSN All-Star,1948,ML,NULL,2B
elliobo01,TSN All-Star,1948,ML,NULL,3B
tebbebi01,TSN All-Star,1948,ML,NULL,C
dimagjo01,TSN All-Star,1948,ML,NULL,OF
musiast01,TSN All-Star,1948,ML,NULL,OF
willite01,TSN All-Star,1948,ML,NULL,OF
brechha01,TSN All-Star,1948,ML,NULL,P
lemonbo01,TSN All-Star,1948,ML,NULL,P
sainjo01,TSN All-Star,1948,ML,NULL,P
boudrlo01,TSN All-Star,1948,ML,NULL,SS
boudrlo01,TSN Major League Player of the Year,1948,ML,NULL,NULL
lemonbo01,TSN Pitcher of the Year,1948,AL,NULL,NULL
sainjo01,TSN Pitcher of the Year,1948,NL,NULL,NULL
boudrlo01,TSN Player of the Year,1948,AL,NULL,NULL
musiast01,TSN Player of the Year,1948,NL,NULL,NULL
pagejo01,Babe Ruth Award,1949,AL,NULL,P
henrito01,Baseball Magazine All-Star,1949,AL,NULL,1B
michaca01,Baseball Magazine All-Star,1949,AL,NULL,2B
kellge01,Baseball Magazine All-Star,1949,AL,NULL,3B
berrayo01,Baseball Magazine All-Star,1949,AL,NULL,C
dimagdo01,Baseball Magazine All-Star,1949,AL,NULL,CF
willite01,Baseball Magazine All-Star,1949,AL,NULL,LF
raschvi01,Baseball Magazine All-Star,1949,AL,NULL,P1
pagejo01,Baseball Magazine All-Star,1949,AL,NULL,P2
parneme01,Baseball Magazine All-Star,1949,AL,NULL,P3
wertzvi01,Baseball Magazine All-Star,1949,AL,NULL,RF
stephve01,Baseball Magazine All-Star,1949,AL,NULL,SS
henrito01,Baseball Magazine All-Star,1949,ML,NULL,1B
robinja02,Baseball Magazine All-Star,1949,ML,NULL,2B
kellge01,Baseball Magazine All-Star,1949,ML,NULL,3B
berrayo01,Baseball Magazine All-Star,1949,ML,NULL,C
musiast01,Baseball Magazine All-Star,1949,ML,NULL,CF
willite01,Baseball Magazine All-Star,1949,ML,NULL,LF
raschvi01,Baseball Magazine All-Star,1949,ML,NULL,P1
polleho01,Baseball Magazine All-Star,1949,ML,NULL,P2
spahnwa01,Baseball Magazine All-Star,1949,ML,NULL,P3
parneme01,Baseball Magazine All-Star,1949,ML,NULL,P4
wertzvi01,Baseball Magazine All-Star,1949,ML,NULL,RF
stephve01,Baseball Magazine All-Star,1949,ML,NULL,SS
hodgegi01,Baseball Magazine All-Star,1949,NL,NULL,1B
robinja02,Baseball Magazine All-Star,1949,NL,NULL,2B
gordosi01,Baseball Magazine All-Star,1949,NL,NULL,3B
camparo01,Baseball Magazine All-Star,1949,NL,NULL,C
musiast01,Baseball Magazine All-Star,1949,NL,NULL,CF
kinerra01,Baseball Magazine All-Star,1949,NL,NULL,LF
polleho01,Baseball Magazine All-Star,1949,NL,NULL,P1
spahnwa01,Baseball Magazine All-Star,1949,NL,NULL,P2
newcodo01,Baseball Magazine All-Star,1949,NL,NULL,P3
slaugen01,Baseball Magazine All-Star,1949,NL,NULL,RF
reesepe01,Baseball Magazine All-Star,1949,NL,NULL,SS
willite01,Most Valuable Player,1949,AL,NULL,NULL
robinja02,Most Valuable Player,1949,NL,NULL,NULL
sievero01,Rookie of the Year,1949,AL,NULL,NULL
newcodo01,Rookie of the Year,1949,NL,NULL,NULL
henrito01,TSN All-Star,1949,ML,NULL,1B
robinja02,TSN All-Star,1949,ML,NULL,2B
kellge01,TSN All-Star,1949,ML,NULL,3B
camparo01,TSN All-Star,1949,ML,NULL,C
kinerra01,TSN All-Star,1949,ML,NULL,OF
musiast01,TSN All-Star,1949,ML,NULL,OF
willite01,TSN All-Star,1949,ML,NULL,OF
kindeel01,TSN All-Star,1949,ML,NULL,P
pagejo01,TSN All-Star,1949,ML,NULL,P
parneme01,TSN All-Star,1949,ML,NULL,P
rizzuph01,TSN All-Star,1949,ML,NULL,SS
willite01,TSN Major League Player of the Year,1949,ML,NULL,NULL
kindeel01,TSN Pitcher of the Year,1949,AL,NULL,NULL
polleho01,TSN Pitcher of the Year,1949,NL,NULL,NULL
willite01,TSN Player of the Year,1949,AL,NULL,NULL
slaugen01,TSN Player of the Year,1949,NL,NULL,NULL
colemje01,Babe Ruth Award,1950,AL,NULL,2B
dropowa01,Baseball Magazine All-Star,1950,AL,NULL,1B
doerrbo01,Baseball Magazine All-Star,1950,AL,NULL,2B
kellge01,Baseball Magazine All-Star,1950,AL,NULL,3B
berrayo01,Baseball Magazine All-Star,1950,AL,NULL,C
dimagjo01,Baseball Magazine All-Star,1950,AL,NULL,CF
willite01,Baseball Magazine All-Star,1950,AL,NULL,LF
raschvi01,Baseball Magazine All-Star,1950,AL,NULL,P1
lemonbo01,Baseball Magazine All-Star,1950,AL,NULL,P2
houttar01,Baseball Magazine All-Star,1950,AL,NULL,P3
wertzvi01,Baseball Magazine All-Star,1950,AL,NULL,RF
rizzuph01,Baseball Magazine All-Star,1950,AL,NULL,SS
musiast01,Baseball Magazine All-Star,1950,ML,NULL,1B
doerrbo01,Baseball Magazine All-Star,1950,ML,NULL,2B
kellge01,Baseball Magazine All-Star,1950,ML,NULL,3B
berrayo01,Baseball Magazine All-Star,1950,ML,NULL,C
dimagjo01,Baseball Magazine All-Star,1950,ML,NULL,CF
kinerra01,Baseball Magazine All-Star,1950,ML,NULL,LF
spahnwa01,Baseball Magazine All-Star,1950,ML,NULL,P1
raschvi01,Baseball Magazine All-Star,1950,ML,NULL,P2
konstji01,Baseball Magazine All-Star,1950,ML,NULL,P3
furilca01,Baseball Magazine All-Star,1950,ML,NULL,RF
rizzuph01,Baseball Magazine All-Star,1950,ML,NULL,SS
musiast01,Baseball Magazine All-Star,1950,NL,NULL,1B
robinja02,Baseball Magazine All-Star,1950,NL,NULL,2B
elliobo01,Baseball Magazine All-Star,1950,NL,NULL,3B
camparo01,Baseball Magazine All-Star,1950,NL,NULL,C
snidedu01,Baseball Magazine All-Star,1950,NL,NULL,CF
kinerra01,Baseball Magazine All-Star,1950,NL,NULL,LF
spahnwa01,Baseball Magazine All-Star,1950,NL,NULL,P1
konstji01,Baseball Magazine All-Star,1950,NL,NULL,P2
jansela01,Baseball Magazine All-Star,1950,NL,NULL,P3
furilca01,Baseball Magazine All-Star,1950,NL,NULL,RF
hamnegr01,Baseball Magazine All-Star,1950,NL,NULL,SS
rizzuph01,Most Valuable Player,1950,AL,NULL,NULL
konstji01,Most Valuable Player,1950,NL,NULL,NULL
dropowa01,Rookie of the Year,1950,AL,NULL,NULL
jethrsa01,Rookie of the Year,1950,NL,NULL,NULL
dropowa01,TSN All-Star,1950,ML,NULL,1B
robinja02,TSN All-Star,1950,ML,NULL,2B
kellge01,TSN All-Star,1950,ML,NULL,3B
berrayo01,TSN All-Star,1950,ML,NULL,C
dobyla01,TSN All-Star,1950,ML,NULL,OF
kinerra01,TSN All-Star,1950,ML,NULL,OF
musiast01,TSN All-Star,1950,ML,NULL,OF
konstji01,TSN All-Star,1950,ML,NULL,P
lemonbo01,TSN All-Star,1950,ML,NULL,P
raschvi01,TSN All-Star,1950,ML,NULL,P
rizzuph01,TSN All-Star,1950,ML,NULL,SS
rizzuph01,TSN Major League Player of the Year,1950,ML,NULL,NULL
lemonbo01,TSN Pitcher of the Year,1950,AL,NULL,NULL
konstji01,TSN Pitcher of the Year,1950,NL,NULL,NULL
rizzuph01,TSN Player of the Year,1950,AL,NULL,NULL
kinerra01,TSN Player of the Year,1950,NL,NULL,NULL
rizzuph01,Babe Ruth Award,1951,AL,NULL,SS
berrayo01,Most Valuable Player,1951,AL,NULL,NULL
camparo01,Most Valuable Player,1951,NL,NULL,NULL
mcdougi01,Rookie of the Year,1951,AL,NULL,NULL
mayswi01,Rookie of the Year,1951,NL,NULL,NULL
fainfe01,TSN All-Star,1951,ML,NULL,1B
robinja02,TSN All-Star,1951,ML,NULL,2B
kellge01,TSN All-Star,1951,ML,NULL,3B
camparo01,TSN All-Star,1951,ML,NULL,C
kinerra01,TSN All-Star,1951,ML,NULL,OF
musiast01,TSN All-Star,1951,ML,NULL,OF
willite01,TSN All-Star,1951,ML,NULL,OF
maglisa01,TSN All-Star,1951,ML,NULL,P
reynoal01,TSN All-Star,1951,ML,NULL,P
roepr01,TSN All-Star,1951,ML,NULL,P
rizzuph01,TSN All-Star,1951,ML,NULL,SS
musiast01,TSN Major League Player of the Year,1951,ML,NULL,NULL
fellebo01,TSN Pitcher of the Year,1951,AL,NULL,NULL
roepr01,TSN Pitcher of the Year,1951,NL,NULL,NULL
fainfe01,TSN Player of the Year,1951,AL,NULL,NULL
musiast01,TSN Player of the Year,1951,NL,NULL,NULL
mizejo01,Babe Ruth Award,1952,AL,NULL,1B
shantbo01,Most Valuable Player,1952,AL,NULL,NULL
sauerha01,Most Valuable Player,1952,NL,NULL,NULL
byrdha01,Rookie of the Year,1952,AL,NULL,NULL
blackjo02,Rookie of the Year,1952,NL,NULL,NULL
fainfe01,TSN All-Star,1952,ML,NULL,1B
robinja02,TSN All-Star,1952,ML,NULL,2B
kellge01,TSN All-Star,1952,ML,NULL,3B
berrayo01,TSN All-Star,1952,ML,NULL,C
mantlmi01,TSN All-Star,1952,ML,NULL,OF
musiast01,TSN All-Star,1952,ML,NULL,OF
sauerha01,TSN All-Star,1952,ML,NULL,OF
reynoal01,TSN All-Star,1952,ML,NULL,P
roberro01,TSN All-Star,1952,ML,NULL,P
shantbo01,TSN All-Star,1952,ML,NULL,P
rizzuph01,TSN All-Star,1952,ML,NULL,SS
roberro01,TSN Major League Player of the Year,1952,ML,NULL,NULL
shantbo01,TSN Pitcher of the Year,1952,AL,NULL,NULL
roberro01,TSN Pitcher of the Year,1952,NL,NULL,NULL
eastelu01,TSN Player of the Year,1952,AL,NULL,NULL
sauerha01,TSN Player of the Year,1952,NL,NULL,NULL
martibi02,Babe Ruth Award,1953,AL,NULL,2B
rosenal01,Most Valuable Player,1953,AL,NULL,NULL
camparo01,Most Valuable Player,1953,NL,NULL,NULL
kuennha01,Rookie of the Year,1953,AL,NULL,NULL
gilliji01,Rookie of the Year,1953,NL,NULL,NULL
vernomi01,TSN All-Star,1953,ML,NULL,1B
schoere01,TSN All-Star,1953,ML,NULL,2B
rosenal01,TSN All-Star,1953,ML,NULL,3B
camparo01,TSN All-Star,1953,ML,NULL,C
furilca01,TSN All-Star,1953,ML,NULL,OF
musiast01,TSN All-Star,1953,ML,NULL,OF
snidedu01,TSN All-Star,1953,ML,NULL,OF
portebo01,TSN All-Star,1953,ML,NULL,P
roberro01,TSN All-Star,1953,ML,NULL,P
spahnwa01,TSN All-Star,1953,ML,NULL,P
reesepe01,TSN All-Star,1953,ML,NULL,SS
rosenal01,TSN Major League Player of the Year,1953,ML,NULL,NULL
portebo01,TSN Pitcher of the Year,1953,AL,NULL,NULL
spahnwa01,TSN Pitcher of the Year,1953,NL,NULL,NULL
rosenal01,TSN Player of the Year,1953,AL,NULL,NULL
camparo01,TSN Player of the Year,1953,NL,NULL,NULL
rhodedu01,Babe Ruth Award,1954,NL,NULL,OF
berrayo01,Most Valuable Player,1954,AL,NULL,NULL
mayswi01,Most Valuable Player,1954,NL,NULL,NULL
grimbo01,Rookie of the Year,1954,AL,NULL,NULL
moonwa01,Rookie of the Year,1954,NL,NULL,NULL
kluszte01,TSN All-Star,1954,ML,NULL,1B
avilabo01,TSN All-Star,1954,ML,NULL,2B
rosenal01,TSN All-Star,1954,ML,NULL,3B
berrayo01,TSN All-Star,1954,ML,NULL,C
mayswi01,TSN All-Star,1954,ML,NULL,OF
musiast01,TSN All-Star,1954,ML,NULL,OF
snidedu01,TSN All-Star,1954,ML,NULL,OF
antonjo02,TSN All-Star,1954,ML,NULL,P
lemonbo01,TSN All-Star,1954,ML,NULL,P
roberro01,TSN All-Star,1954,ML,NULL,P
darkal01,TSN All-Star,1954,ML,NULL,SS
